2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: parse_range() | comparator trim ^2.0.0, re.compile('(\\s*)((?:<|>)?=?)\\s*([v=\\s]*([0-9]+)\\.([0-9]+)\\.([0-9]+)(?:-?((?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*)(?:\\.(?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*))*))?(?:\\+([0-9A-Za-z-]+(?:\\.[0-9A-Za-z-]+)*))?|[v, re.MULTILINE)
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: parse_comparator() | comp ^2.0.0
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: repl() | caret ^2.0.0 ^2.0.0 2 0 0 None
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: repl() | caret return >=2.0.0 <3.0.0
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: parse_comparator() | caret >=2.0.0 <3.0.0
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: parse_comparator() | tildes >=2.0.0 <3.0.0
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: replace_xranges() | replaceXRanges >=2.0.0 <3.0.0 False
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: repl() | xrange >=2.0.0 >=2.0.0 >= 2 0 0 None
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: repl() | xrange gtlt=>= any_x=False
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: repl() | xRange return >=2.0.0
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: repl() | xrange <3.0.0 <3.0.0 < 3 0 0 None
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: repl() | xrange gtlt=< any_x=False
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: repl() | xRange return <3.0.0
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: parse_comparator() | xrange >=2.0.0 <3.0.0
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: replace_stars() | replaceStars >=2.0.0 <3.0.0 False
2020-06-15 08:31:09,970 | DEBUG | ulauncher.utils.semver: parse_comparator() | stars >=2.0.0 <3.0.0
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: __init__() | comparator: >=2.0.0 False
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: parse() | parse comp=>=2.0.0
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 2.0.0, False
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: __init__() | comparator: <3.0.0 False
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: parse() | parse comp=<3.0.0
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 3.0.0, False
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: format() | Range format >=2.0.0 <3.0.0
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 2.0.0, False
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: test() | Comparator, test 2.0.0, False
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: cmp() | cmp: >=
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: compare() | SemVer.compare 2.0.0 False 2.0.0
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: compare() | compare result 0
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: test() | Comparator, test 2.0.0, False
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: cmp() | cmp: <
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: compare() | SemVer.compare 2.0.0 False 3.0.0
2020-06-15 08:31:09,971 | DEBUG | ulauncher.utils.semver: compare() | compare result -1
2020-06-15 08:31:09,991 | INFO | ulauncher.api.server.ExtensionRunner: _run_process() | Extension "com.github.friday.ulauncher-clipboard" started. PID 2285
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: parse_range() | range ^2.0.0 False
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: parse_range() | hyphen replace ^2.0.0
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: parse_range() | comparator trim ^2.0.0, re.compile('(\\s*)((?:<|>)?=?)\\s*([v=\\s]*([0-9]+)\\.([0-9]+)\\.([0-9]+)(?:-?((?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*)(?:\\.(?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*))*))?(?:\\+([0-9A-Za-z-]+(?:\\.[0-9A-Za-z-]+)*))?|[v, re.MULTILINE)
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: parse_comparator() | comp ^2.0.0
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: repl() | caret ^2.0.0 ^2.0.0 2 0 0 None
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: repl() | caret return >=2.0.0 <3.0.0
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: parse_comparator() | caret >=2.0.0 <3.0.0
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: parse_comparator() | tildes >=2.0.0 <3.0.0
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: replace_xranges() | replaceXRanges >=2.0.0 <3.0.0 False
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: repl() | xrange >=2.0.0 >=2.0.0 >= 2 0 0 None
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: repl() | xrange gtlt=>= any_x=False
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: repl() | xRange return >=2.0.0
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: repl() | xrange <3.0.0 <3.0.0 < 3 0 0 None
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: repl() | xrange gtlt=< any_x=False
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: repl() | xRange return <3.0.0
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: parse_comparator() | xrange >=2.0.0 <3.0.0
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: replace_stars() | replaceStars >=2.0.0 <3.0.0 False
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: parse_comparator() | stars >=2.0.0 <3.0.0
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: __init__() | comparator: >=2.0.0 False
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: parse() | parse comp=>=2.0.0
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 2.0.0, False
2020-06-15 08:31:09,996 | DEBUG | ulauncher.utils.semver: __init__() | comparator: <3.0.0 False
2020-06-15 08:31:09,997 | DEBUG | ulauncher.utils.semver: parse() | parse comp=<3.0.0
2020-06-15 08:31:09,997 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 3.0.0, False
2020-06-15 08:31:09,997 | DEBUG | ulauncher.utils.semver: format() | Range format >=2.0.0 <3.0.0
2020-06-15 08:31:09,997 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 2.0.0, False
2020-06-15 08:31:09,997 | DEBUG | ulauncher.utils.semver: test() | Comparator, test 2.0.0, False
2020-06-15 08:31:09,997 | DEBUG | ulauncher.utils.semver: cmp() | cmp: >=
2020-06-15 08:31:09,997 | DEBUG | ulauncher.utils.semver: compare() | SemVer.compare 2.0.0 False 2.0.0
2020-06-15 08:31:09,997 | DEBUG | ulauncher.utils.semver: compare() | compare result 0
2020-06-15 08:31:09,997 | DEBUG | ulauncher.utils.semver: test() | Comparator, test 2.0.0, False
2020-06-15 08:31:09,997 | DEBUG | ulauncher.utils.semver: cmp() | cmp: <
2020-06-15 08:31:09,997 | DEBUG | ulauncher.utils.semver: compare() | SemVer.compare 2.0.0 False 3.0.0
2020-06-15 08:31:09,997 | DEBUG | ulauncher.utils.semver: compare() | compare result -1
2020-06-15 08:31:10,019 | DEBUG | ulauncher.utils.semver: parse_range() | range ^2.0.0 False
2020-06-15 08:31:10,019 | DEBUG | ulauncher.utils.semver: parse_range() | hyphen replace ^2.0.0
2020-06-15 08:31:10,019 | DEBUG | ulauncher.utils.semver: parse_range() | comparator trim ^2.0.0, re.compile('(\\s*)((?:<|>)?=?)\\s*([v=\\s]*([0-9]+)\\.([0-9]+)\\.([0-9]+)(?:-?((?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*)(?:\\.(?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*))*))?(?:\\+([0-9A-Za-z-]+(?:\\.[0-9A-Za-z-]+)*))?|[v, re.MULTILINE)
2020-06-15 08:31:10,019 | DEBUG | ulauncher.utils.semver: parse_comparator() | comp ^2.0.0
2020-06-15 08:31:10,019 | DEBUG | ulauncher.utils.semver: repl() | caret ^2.0.0 ^2.0.0 2 0 0 None
2020-06-15 08:31:10,019 | DEBUG | ulauncher.utils.semver: repl() | caret return >=2.0.0 <3.0.0
2020-06-15 08:31:10,019 | DEBUG | ulauncher.utils.semver: parse_comparator() | caret >=2.0.0 <3.0.0
2020-06-15 08:31:10,019 | DEBUG | ulauncher.utils.semver: parse_comparator() | tildes >=2.0.0 <3.0.0
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: replace_xranges() | replaceXRanges >=2.0.0 <3.0.0 False
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: repl() | xrange >=2.0.0 >=2.0.0 >= 2 0 0 None
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: repl() | xrange gtlt=>= any_x=False
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: repl() | xRange return >=2.0.0
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: repl() | xrange <3.0.0 <3.0.0 < 3 0 0 None
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: repl() | xrange gtlt=< any_x=False
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: repl() | xRange return <3.0.0
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: parse_comparator() | xrange >=2.0.0 <3.0.0
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: replace_stars() | replaceStars >=2.0.0 <3.0.0 False
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: parse_comparator() | stars >=2.0.0 <3.0.0
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: __init__() | comparator: >=2.0.0 False
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: parse() | parse comp=>=2.0.0
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 2.0.0, False
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: __init__() | comparator: <3.0.0 False
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: parse() | parse comp=<3.0.0
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 3.0.0, False
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: format() | Range format >=2.0.0 <3.0.0
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 2.0.0, False
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: test() | Comparator, test 2.0.0, False
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: cmp() | cmp: >=
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: compare() | SemVer.compare 2.0.0 False 2.0.0
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: compare() | compare result 0
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: test() | Comparator, test 2.0.0, False
2020-06-15 08:31:10,020 | DEBUG | ulauncher.utils.semver: cmp() | cmp: <
2020-06-15 08:31:10,021 | DEBUG | ulauncher.utils.semver: compare() | SemVer.compare 2.0.0 False 3.0.0
2020-06-15 08:31:10,021 | DEBUG | ulauncher.utils.semver: compare() | compare result -1
2020-06-15 08:31:10,025 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/usr/share/applications/org.kde.mobile.okular_chm.desktop": constructor returned NULL
2020-06-15 08:31:10,027 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/usr/share/applications/kipiplugins.desktop": constructor returned NULL
2020-06-15 08:31:10,031 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/usr/share/applications/software-properties-lxqt.desktop": constructor returned NULL
2020-06-15 08:31:10,035 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/usr/share/applications/software-properties-drivers-lxqt.desktop": constructor returned NULL
2020-06-15 08:31:10,035 | DEBUG | ulauncher.utils.semver: parse_range() | range ^2.0.0 False
2020-06-15 08:31:10,035 | DEBUG | ulauncher.utils.semver: parse_range() | hyphen replace ^2.0.0
2020-06-15 08:31:10,035 | DEBUG | ulauncher.utils.semver: parse_range() | comparator trim ^2.0.0, re.compile('(\\s*)((?:<|>)?=?)\\s*([v=\\s]*([0-9]+)\\.([0-9]+)\\.([0-9]+)(?:-?((?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*)(?:\\.(?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*))*))?(?:\\+([0-9A-Za-z-]+(?:\\.[0-9A-Za-z-]+)*))?|[v, re.MULTILINE)
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: parse_comparator() | comp ^2.0.0
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: repl() | caret ^2.0.0 ^2.0.0 2 0 0 None
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: repl() | caret return >=2.0.0 <3.0.0
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: parse_comparator() | caret >=2.0.0 <3.0.0
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: parse_comparator() | tildes >=2.0.0 <3.0.0
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: replace_xranges() | replaceXRanges >=2.0.0 <3.0.0 False
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: repl() | xrange >=2.0.0 >=2.0.0 >= 2 0 0 None
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: repl() | xrange gtlt=>= any_x=False
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: repl() | xRange return >=2.0.0
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: repl() | xrange <3.0.0 <3.0.0 < 3 0 0 None
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: repl() | xrange gtlt=< any_x=False
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: repl() | xRange return <3.0.0
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: parse_comparator() | xrange >=2.0.0 <3.0.0
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: replace_stars() | replaceStars >=2.0.0 <3.0.0 False
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: parse_comparator() | stars >=2.0.0 <3.0.0
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: __init__() | comparator: >=2.0.0 False
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: parse() | parse comp=>=2.0.0
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 2.0.0, False
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: __init__() | comparator: <3.0.0 False
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: parse() | parse comp=<3.0.0
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 3.0.0, False
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: format() | Range format >=2.0.0 <3.0.0
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 2.0.0, False
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: test() | Comparator, test 2.0.0, False
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: cmp() | cmp: >=
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: compare() | SemVer.compare 2.0.0 False 2.0.0
2020-06-15 08:31:10,036 | DEBUG | ulauncher.utils.semver: compare() | compare result 0
2020-06-15 08:31:10,037 | DEBUG | ulauncher.utils.semver: test() | Comparator, test 2.0.0, False
2020-06-15 08:31:10,037 | DEBUG | ulauncher.utils.semver: cmp() | cmp: <
2020-06-15 08:31:10,037 | DEBUG | ulauncher.utils.semver: compare() | SemVer.compare 2.0.0 False 3.0.0
2020-06-15 08:31:10,037 | DEBUG | ulauncher.utils.semver: compare() | compare result -1
2020-06-15 08:31:10,046 | INFO | ulauncher.api.server.ExtensionRunner: _run_process() | Extension "com.github.m3y.ulauncher-pass-paster" started. PID 2294
2020-06-15 08:31:10,047 | INFO | ulauncher.api.server.ExtensionRunner: _run_process() | Extension "com.github.yannishuber.pass-ulauncher" started. PID 2295
2020-06-15 08:31:10,052 | DEBUG | ulauncher.utils.semver: parse_range() | range ^2.0.0 False
2020-06-15 08:31:10,052 | DEBUG | ulauncher.utils.semver: parse_range() | hyphen replace ^2.0.0
2020-06-15 08:31:10,052 | DEBUG | ulauncher.utils.semver: parse_range() | comparator trim ^2.0.0, re.compile('(\\s*)((?:<|>)?=?)\\s*([v=\\s]*([0-9]+)\\.([0-9]+)\\.([0-9]+)(?:-?((?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*)(?:\\.(?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*))*))?(?:\\+([0-9A-Za-z-]+(?:\\.[0-9A-Za-z-]+)*))?|[v, re.MULTILINE)
2020-06-15 08:31:10,052 | DEBUG | ulauncher.utils.semver: parse_comparator() | comp ^2.0.0
2020-06-15 08:31:10,052 | DEBUG | ulauncher.utils.semver: repl() | caret ^2.0.0 ^2.0.0 2 0 0 None
2020-06-15 08:31:10,052 | DEBUG | ulauncher.utils.semver: repl() | caret return >=2.0.0 <3.0.0
2020-06-15 08:31:10,052 | DEBUG | ulauncher.utils.semver: parse_comparator() | caret >=2.0.0 <3.0.0
2020-06-15 08:31:10,052 | DEBUG | ulauncher.utils.semver: parse_comparator() | tildes >=2.0.0 <3.0.0
2020-06-15 08:31:10,052 | DEBUG | ulauncher.utils.semver: replace_xranges() | replaceXRanges >=2.0.0 <3.0.0 False
2020-06-15 08:31:10,052 | DEBUG | ulauncher.utils.semver: repl() | xrange >=2.0.0 >=2.0.0 >= 2 0 0 None
2020-06-15 08:31:10,052 | DEBUG | ulauncher.utils.semver: repl() | xrange gtlt=>= any_x=False
2020-06-15 08:31:10,052 | DEBUG | ulauncher.utils.semver: repl() | xRange return >=2.0.0
2020-06-15 08:31:10,053 | DEBUG | ulauncher.utils.semver: repl() | xrange <3.0.0 <3.0.0 < 3 0 0 None
2020-06-15 08:31:10,053 | DEBUG | ulauncher.utils.semver: repl() | xrange gtlt=< any_x=False
2020-06-15 08:31:10,053 | DEBUG | ulauncher.utils.semver: repl() | xRange return <3.0.0
2020-06-15 08:31:10,053 | DEBUG | ulauncher.utils.semver: parse_comparator() | xrange >=2.0.0 <3.0.0
2020-06-15 08:31:10,061 | DEBUG | ulauncher.utils.semver: replace_stars() | replaceStars >=2.0.0 <3.0.0 False
2020-06-15 08:31:10,061 | DEBUG | ulauncher.utils.semver: parse_comparator() | stars >=2.0.0 <3.0.0
2020-06-15 08:31:10,061 | DEBUG | ulauncher.utils.semver: __init__() | comparator: >=2.0.0 False
2020-06-15 08:31:10,061 | DEBUG | ulauncher.utils.semver: parse() | parse comp=>=2.0.0
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 2.0.0, False
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: __init__() | comparator: <3.0.0 False
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: parse() | parse comp=<3.0.0
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 3.0.0, False
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: format() | Range format >=2.0.0 <3.0.0
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 2.0.0, False
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: test() | Comparator, test 2.0.0, False
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: cmp() | cmp: >=
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: compare() | SemVer.compare 2.0.0 False 2.0.0
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: compare() | compare result 0
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: test() | Comparator, test 2.0.0, False
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: cmp() | cmp: <
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: compare() | SemVer.compare 2.0.0 False 3.0.0
2020-06-15 08:31:10,062 | DEBUG | ulauncher.utils.semver: compare() | compare result -1
2020-06-15 08:31:10,063 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/usr/share/applications/org.kde.mobile.okular_md.desktop": constructor returned NULL
2020-06-15 08:31:10,065 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/usr/share/applications/org.kde.mobile.okular_tiff.desktop": constructor returned NULL
2020-06-15 08:31:10,067 | INFO | ulauncher.api.server.ExtensionRunner: _run_process() | Extension "com.github.nesivmi.ulauncher-translate" started. PID 2298
2020-06-15 08:31:10,070 | DEBUG | ulauncher.utils.semver: parse_range() | range ^2.0.0 False
2020-06-15 08:31:10,070 | DEBUG | ulauncher.utils.semver: parse_range() | hyphen replace ^2.0.0
2020-06-15 08:31:10,070 | DEBUG | ulauncher.utils.semver: parse_range() | comparator trim ^2.0.0, re.compile('(\\s*)((?:<|>)?=?)\\s*([v=\\s]*([0-9]+)\\.([0-9]+)\\.([0-9]+)(?:-?((?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*)(?:\\.(?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*))*))?(?:\\+([0-9A-Za-z-]+(?:\\.[0-9A-Za-z-]+)*))?|[v, re.MULTILINE)
2020-06-15 08:31:10,070 | DEBUG | ulauncher.utils.semver: parse_comparator() | comp ^2.0.0
2020-06-15 08:31:10,070 | DEBUG | ulauncher.utils.semver: repl() | caret ^2.0.0 ^2.0.0 2 0 0 None
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: repl() | caret return >=2.0.0 <3.0.0
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: parse_comparator() | caret >=2.0.0 <3.0.0
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: parse_comparator() | tildes >=2.0.0 <3.0.0
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: replace_xranges() | replaceXRanges >=2.0.0 <3.0.0 False
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: repl() | xrange >=2.0.0 >=2.0.0 >= 2 0 0 None
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: repl() | xrange gtlt=>= any_x=False
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: repl() | xRange return >=2.0.0
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: repl() | xrange <3.0.0 <3.0.0 < 3 0 0 None
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: repl() | xrange gtlt=< any_x=False
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: repl() | xRange return <3.0.0
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: parse_comparator() | xrange >=2.0.0 <3.0.0
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: replace_stars() | replaceStars >=2.0.0 <3.0.0 False
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: parse_comparator() | stars >=2.0.0 <3.0.0
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: __init__() | comparator: >=2.0.0 False
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: parse() | parse comp=>=2.0.0
2020-06-15 08:31:10,071 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 2.0.0, False
2020-06-15 08:31:10,074 | DEBUG | ulauncher.utils.semver: __init__() | comparator: <3.0.0 False
2020-06-15 08:31:10,074 | INFO | ulauncher.api.server.ExtensionRunner: _run_process() | Extension "com.github.noam09.ulauncher-units" started. PID 2299
2020-06-15 08:31:10,074 | DEBUG | ulauncher.utils.semver: parse() | parse comp=<3.0.0
2020-06-15 08:31:10,074 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 3.0.0, False
2020-06-15 08:31:10,074 | DEBUG | ulauncher.utils.semver: format() | Range format >=2.0.0 <3.0.0
2020-06-15 08:31:10,074 | DEBUG | ulauncher.utils.semver: __init__() | SemVer 2.0.0, False
2020-06-15 08:31:10,074 | DEBUG | ulauncher.utils.semver: test() | Comparator, test 2.0.0, False
2020-06-15 08:31:10,074 | DEBUG | ulauncher.utils.semver: cmp() | cmp: >=
2020-06-15 08:31:10,074 | DEBUG | ulauncher.utils.semver: compare() | SemVer.compare 2.0.0 False 2.0.0
2020-06-15 08:31:10,074 | DEBUG | ulauncher.utils.semver: compare() | compare result 0
2020-06-15 08:31:10,074 | DEBUG | ulauncher.utils.semver: test() | Comparator, test 2.0.0, False
2020-06-15 08:31:10,074 | DEBUG | ulauncher.utils.semver: cmp() | cmp: <
2020-06-15 08:31:10,074 | DEBUG | ulauncher.utils.semver: compare() | SemVer.compare 2.0.0 False 3.0.0
2020-06-15 08:31:10,074 | DEBUG | ulauncher.utils.semver: compare() | compare result -1
2020-06-15 08:31:10,093 | DEBUG | ulauncher.utils.semver: parse_range() | range ^2.0.0 False
2020-06-15 08:31:10,093 | DEBUG | ulauncher.utils.semver: parse_range() | hyphen replace ^2.0.0
2020-06-15 08:31:10,093 | DEBUG | ulauncher.utils.semver: parse_range() | comparator trim ^2.0.0, re.compile('(\\s*)((?:<|>)?=?)\\s*([v=\\s]*([0-9]+)\\.([0-9]+)\\.([0-9]+)(?:-?((?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*)(?:\\.(?:[0-9]+|\\d*[a-zA-Z-][a-zA-Z0-9-]*))*))?(?:\\+([0-9A-Za-z-]+(?:\\.[0-9A-Za-z-]+)*))?|[v, re.MULTILINE)
2020-06-15 08:31:10,094 | DEBUG | ulauncher.utils.semver: parse_comparator() | comp ^2.0.0
2020-06-15 08:31:10,094 | DEBUG | ulauncher.utils.semver: repl() | caret ^2.0.0 ^2.0.0 2 0 0 None
2020-06-15 08:31:10,094 | DEBUG | ulauncher.utils.semver: repl() | caret return >=2.0.0 <3.0.0
2020-06-15 08:31:10,094 | DEBUG | ulauncher.utils.semver: parse_comparator() | caret >=2.0.0 <3.0.0
2020-06-15 08:31:10,094 | DEBUG | ulauncher.utils.semver: parse_comparator() | tildes >=2.0.0 <3.0.0
2020-06-15 08:31:10,094 | DEBUG | ulauncher.utils.semver: replace_xranges() | replaceXRanges >=2.0.0 <3.0.0 False
2020-06-15 08:31:10,094 | DEBUG | ulauncher.utils.semver: repl() | xrange >=2.0.0 >=2.0.0 >= 2 0 0 None
